"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT08","WT13","WT14","WT16","WT18","WT22"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-11-21","3.6",,"0.0","0.0","0.0","3.1","7.8","-0.5","   30","   30","7.2","9.4",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-11-22","4.6",,"0.0","0.0","0.0","3.6","9.4","0.0","   10","   30","7.2","9.4",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-11-23","2.6",,"0.0","0.0","0.0","5.0","11.1","1.1","   20","  310","5.4","5.8",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-11-24","0.9",,"0.0","0.0","0.0","5.3","11.7","0.6","   20","   40","3.6","4.5","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-11-25","0.5",,"0.0","0.0","0.0","6.2","12.2","2.2","  160","  110","2.7","2.7",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-11-26","1.0",,"0.0","0.0","0.0","6.5","12.2","2.8","  130","  130","4.0","5.4",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-11-27","1.3",,"0.0","0.0","0.0","10.2","14.4","5.6","   30","  360","4.0","5.4",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-11-28","0.7",,"0.0","0.0","0.0","7.1","11.7","3.3","  120","  190","3.6","5.8",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-11-29","2.1",,"0.5","0.0","0.0","7.7","9.4","5.0","  140","  130","4.5","5.4","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-11-30","3.9",,"2.3","0.0","0.0","9.2","11.1","7.2","  220","  220","7.6","9.4","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-12-01","8.8",,"3.0","0.0","0.0","11.7","13.3","7.8","  220","  210","13.4","18.3","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-12-02","3.5",,"4.6","0.0","0.0","7.4","7.8","1.7","  220","  230","11.2","14.3",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-12-03","5.6",,"0.0","0.0","0.0","3.3","5.0","-0.5","   20","   10","11.2","13.0",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-12-04","1.6",,"0.0","0.0","0.0","0.9","4.4","-2.1","  120","   30","3.6","4.5",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-12-05","2.6",,"0.0","0.0","0.0","-0.8","1.1","-4.9","  110","  100","5.8","7.2",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-12-06","4.7",,"0.0","0.0","0.0","-0.7","1.1","-4.3","   40","   60","8.9","11.2",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-12-07","3.1",,"0.0","0.0","0.0","-3.3","0.0","-7.1","  350","  360","5.4","7.2",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-12-08","2.2",,"0.0","0.0","0.0","-3.3","2.2","-6.6","   10","  130","4.0","4.5",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-12-09","1.3",,"0.0","0.0","0.0","-1.9","1.1","-4.9","  140","  140","4.0","5.4",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-12-10","1.5",,"0.0","0.0","0.0","1.8","5.6","0.6","  160","  160","3.6","4.5",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-12-11","0.8",,"0.0","0.0","0.0","2.6","5.0","-1.6","  130","  100","3.1","4.0",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-12-12","2.3",,"6.9","0.0","0.0","3.4","5.6","-0.5","  180","  190","6.3","7.6",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-12-13","2.9",,"0.5","0.0","0.0","6.7","9.4","5.6","  120","  200","5.8","7.2","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-12-14","3.7",,"0.0","0.0","0.0","7.9","9.4","6.1","  210","  220","8.1","11.2",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-12-15","3.9",,"1.3","0.0","0.0","9.3","11.7","8.3","  210","  210","7.6","9.8","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-12-16","1.0",,"0.3","0.0","0.0","8.8","10.0","4.4","  140","   30","3.1","3.6",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-12-17","2.7",,"0.0","0.0","0.0","5.6","8.3","4.4","  220","  240","7.6","9.8",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-12-18","2.8",,"1.3","0.0","0.0","7.0","7.8","2.2","   20","   10","7.2","8.9","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-12-19","2.1",,"0.0","0.0","0.0","3.1","5.0","0.0","  330","  330","6.7","8.9",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-12-20","3.7",,"5.6","28.0","0.0","2.2","8.3","0.6","  210","  210","13.0","16.5","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-12-21","2.3",,"5.6","0.0","0.0","6.8","8.9","5.6","  200","  200","5.8","7.6","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-12-22","4.0",,"10.7","0.0","0.0","8.7","10.6","8.3","  190","  220","7.2","8.9","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-12-23","5.9",,"1.5","0.0","0.0","10.6","11.7","6.1","  230","  200","13.0","17.0","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-12-24","1.7",,"0.0","0.0","0.0","6.9","8.3","2.8","   20","   40","4.0","5.8",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-12-25","0.8",,"0.0","0.0","0.0","3.8","6.7","1.7","  150","  150","3.6","4.0",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-12-26","0.5",,"0.0","0.0","0.0","3.8","6.7","0.6","  150","  150","3.6","3.6",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-12-27","2.1",,"0.3","0.0","0.0","3.1","8.9","0.0","  210","  200","10.3","12.5","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-12-28","1.3",,"0.0","0.0","0.0","7.3","9.4","3.3","   30","   30","3.1","4.0",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-12-29","1.1",,"0.0","0.0","0.0","4.6","7.2","1.7","  150","  130","3.1","4.5",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-12-30","2.6",,"0.3","0.0","0.0","5.4","8.9","4.4","  100","   90","9.8","11.6",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-12-31","1.7",,"0.5","0.0","0.0","7.6","8.3","5.0","  180","  170","5.4","6.7",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2014-01-01","1.2",,"0.0","0.0","0.0","5.7","7.2","3.3","  340","  310","3.6","4.0",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2014-01-02","3.2",,"4.1","0.0","0.0","7.2","10.6","6.1","  190","  200","9.4","11.6",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2014-01-03","2.6",,"1.5","0.0","0.0","7.3","8.9","2.8","   30","   50","6.3","7.2","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2014-01-04","2.7",,"0.0","0.0","0.0","4.8","7.8","0.6","   40","   40","4.5","5.8","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2014-01-05","3.7",,"0.0","0.0","0.0","2.8","8.3","-0.5","   10","   10","6.7","7.6",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2014-01-06","2.6",,"0.3","0.0","0.0","3.2","7.8","-0.5","  210","  210","11.2","12.5","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2014-01-07","1.6",,"12.2","0.0","0.0","6.4","8.3","5.0","  160","  150","4.5","5.4",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2014-01-08","4.6",,"9.7","0.0","0.0","8.4","10.0","7.2","  180","  180","10.7","14.3","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2014-01-09","6.3",,"5.8","0.0","0.0","7.7","9.4","5.6","  210","  230","14.3","18.3","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2014-01-10","7.0",,"4.3","0.0","0.0","8.4","12.8","8.3","  200","  200","13.4","18.3",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2014-01-11","8.8",,"21.3","0.0","0.0","9.6","14.4","7.2","  210","  200","18.3","25.0","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2014-01-12","8.1",,"1.5","0.0","0.0","7.7","11.1","5.6","  200","  210","13.4","17.4","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2014-01-13","7.1",,"0.0","0.0","0.0","10.3","10.6","10.0","  200","  210","14.8","20.1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2014-01-14","1.3",,"0.0","0.0","0.0","10.2","11.1","7.2","  180","  180","5.8","7.2",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2014-01-15","2.5",,"0.0","0.0","0.0","8.4","11.1","5.6","   20","   10","5.8","6.7",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2014-01-16","2.7",,"0.0","0.0","0.0","6.3","6.7","4.4","   30","   30","6.3","6.7",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2014-01-17","2.3",,"0.0","0.0","0.0","4.7","5.6","2.8","   30","   10","4.5","5.8",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2014-01-18","2.2",,"0.0","0.0","0.0","3.9","9.4","0.6","  120","  120","6.3","6.7",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2014-01-19","2.5",,"0.0","0.0","0.0","4.9","6.1","3.3","   30",,"4.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2014-01-20","2.2",,"0.0","0.0","0.0","5.2","10.0","2.8","   20","   10","5.4","6.3",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2014-01-21","1.5",,"0.0","0.0","0.0","4.6","10.0","1.7","  240","  240","7.2","9.4",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2014-01-22","2.6",,"0.5","0.0","0.0","7.7","9.4","5.6","   40","   40","7.2","9.8",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2014-01-23","5.2",,"0.0","0.0","0.0","6.8","10.0","2.8","   20","   20","10.3","12.5","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2014-01-24","1.9",,"0.0","0.0","0.0","5.3","12.8","1.1","   10","   10","4.5","5.8",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2014-01-25","0.8",,"0.0","0.0","0.0","5.3","12.2","1.1","  110","  120","4.5","5.4",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2014-01-26","1.3",,"0.0","0.0","0.0","5.3","8.3","0.6","  270","  270","3.6","4.0",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2014-01-27","1.3",,"0.0","0.0","0.0","3.7","9.4","1.7","  130","  130","4.0","5.4",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2014-01-28","1.6",,"8.9","0.0","0.0","7.1","11.1","6.1","   40","   40","4.0","5.4","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2014-01-29","3.4",,"21.6","0.0","0.0","9.1","11.1","7.2","  210","  200","8.9","11.2","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2014-01-30","6.4",,"0.0","0.0","0.0","7.7","8.3","6.1","  210","  210","10.3","13.9",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2014-01-31","2.6",,"2.3","0.0","0.0","6.5","7.8","5.6","  200","  200","6.7","8.1","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2014-02-01","0.8",,"2.0","0.0","0.0","5.9","7.8","2.8","   30","  280","4.0","5.4",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2014-02-02","2.5",,"0.0","0.0","0.0","4.5","8.9","1.1","  330","  350","7.2","9.4",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2014-02-03","4.3",,"0.0","0.0","0.0","3.9","5.0","0.0","  350","  340","9.8","13.0",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2014-02-04","4.7",,"0.0","0.0","0.0","0.9","2.8","-2.1","   80","   90","8.9","11.2",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2014-02-05","6.6",,"0.0","0.0","0.0","-1.8","-0.5","-5.5","   80","  180","10.3","17.4",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2014-02-06","4.5",,"0.0","0.0","0.0","-4.4","-1.6","-6.0","   70","   80","8.1","10.3",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2014-02-07","4.2",,"0.0","0.0","0.0","-2.3","3.3","-4.9","   10","   10","9.8","11.2",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2014-02-08","4.6",,"5.1","74.0","0.0","1.3","5.6","-0.5","  110","  110","11.6","14.8","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2014-02-09","2.4",,"0.5","0.0","80.0","1.2","3.9","0.0","  150","  150","5.8","6.7","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2014-02-10","4.7",,"18.3","0.0","0.0","4.4","10.0","2.2","  210","  200","10.3","13.4","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2014-02-11","3.8",,"17.0","0.0","0.0","8.8","12.2","5.6","  160","  160","9.4","10.7","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2014-02-12","6.4",,"4.6","0.0","0.0","10.2","12.2","7.2","  220","  210","15.7","21.9","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2014-02-13","6.3",,"1.8","0.0","0.0","9.9","12.8","7.8","  220","  220","12.5","17.4","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2014-02-14","6.4",,"9.4","0.0","0.0","9.6","11.7","6.1","  200","  220","11.2","13.9","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2014-02-15","5.1",,"11.7","0.0","0.0","7.2","11.1","5.0","  210","  220","16.1","23.3","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2014-02-16","7.9",,"26.4","0.0","0.0","6.9","9.4","3.9","  230","  220","13.0","18.3","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2014-02-17","5.5",,"14.5","0.0","0.0","6.8","8.3","4.4","  220","  220","10.3","13.4","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2014-02-18","6.2",,"15.2","0.0","0.0","6.9","8.9","5.0","  220","  220","14.3","18.3","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2014-02-19","6.0",,"1.0","0.0","0.0","6.0","8.3","3.9","  210","  210","9.4","12.5",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2014-02-20","6.9",,"3.0","0.0","0.0","7.3","10.0","5.6","  220","  210","13.4","17.0","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2014-02-21","2.9",,"2.8","0.0","0.0","6.2","6.7","3.9","  240","  230","6.7","9.4","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2014-02-22","3.1",,"2.5","0.0","0.0","4.3","5.6","2.8","  160","  130","5.8","7.6","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2014-02-23","2.6",,"6.1","0.0","0.0","5.4","7.2","3.9","  170","  180","5.8","6.7","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2014-02-24","3.2",,"13.0","0.0","0.0","4.8","6.7","3.3","   10","   10","5.4","6.3","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2014-02-25","4.5",,"0.3","0.0","0.0","6.6","12.2","3.9","   10","   80","7.2","8.1","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2014-02-26","2.5",,"0.0","0.0","0.0","8.9","13.9","5.6","   30","   90","5.4","6.7",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2014-02-27","2.3",,"0.0","0.0","0.0","9.0","12.8","4.4","   10","   10","6.3","6.7",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2014-02-28","5.9",,"0.0","0.0","0.0","9.7","14.4","4.4","   20","   10","10.7","13.4",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2014-03-01","4.7",,"0.5","0.0","0.0","7.3","7.2","4.4","  110","  120","7.6","9.4",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2014-03-02","5.7",,"19.1","0.0","0.0","4.3","11.1","2.8","  210","  180","10.7","13.9","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2014-03-03","5.1",,"10.7","0.0","0.0","9.4","14.4","8.9","  200","  240","8.9","13.4","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2014-03-04","3.9",,"16.5","0.0","0.0","10.3","13.9","7.8","  200","  210","8.9","11.6","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2014-03-05","3.9",,"46.7","0.0","0.0","12.2","15.6","10.6","  190","  200","11.2","15.7","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2014-03-06","6.2",,"3.0","0.0","0.0","12.0","13.3","10.0","  220","  220","12.5","17.4","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2014-03-07","4.2",,"0.0","0.0","0.0","10.9","15.6","8.9","  220","  210","9.4","11.6",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2014-03-08","2.7",,"32.3","0.0","0.0","10.2","12.8","6.7","  200","  210","7.6","10.3","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2014-03-09","4.3",,"4.3","0.0","0.0","12.1","15.0","9.4","  210","  220","7.6","11.2","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2014-03-10","2.2",,"18.8","0.0","0.0","10.1","12.2","6.1","  210","  200","5.4","6.7","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2014-03-11","2.3",,"0.0","0.0","0.0","8.2","14.4","4.4","   20","   30","5.4","6.3","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2014-03-12","1.9",,"0.0","0.0","0.0","9.2","16.1","3.3","   10","   20","6.7","8.1","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2014-03-13","2.5",,"0.5","0.0","0.0","10.2","13.9","5.0","  230","  220","5.8","7.6","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2014-03-14","6.1",,"6.9","0.0","0.0","11.6","14.4","8.3","  220","  200","10.7","14.3","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2014-03-15","3.0",,"8.1","0.0","0.0","10.9","16.7","4.4","  200","  210","7.6","10.3","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2014-03-16","3.8",,"27.7","0.0","0.0","9.7","10.6","4.4","  230","  240","7.6","10.3","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2014-03-17","3.2",,"0.3","0.0","0.0","5.9","10.0","2.8","  190","   90","8.9","14.3","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2014-03-18","1.6",,"0.0","0.0","0.0","6.2","10.0","3.3","  140","  100","4.5","5.8",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2014-03-19","5.1",,"0.5","0.0","0.0","8.3","11.1","3.3","  200","  200","10.7","14.3",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2014-03-20","3.0",,"0.0","0.0","0.0","5.3","11.1","1.7","   30","   40","7.2","8.1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2014-03-21","3.8",,"0.0","0.0","0.0","6.6","10.6","2.8","  340","  340","6.7","9.4",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2014-03-22","1.8",,"0.0","0.0","0.0","5.8","11.1","1.1","  330","  120","4.0","5.8",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2014-03-23","3.3",,"0.0","0.0","0.0","7.7","12.8","4.4","   30","  290","4.9","7.2",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2014-03-24","2.2",,"0.0","0.0","0.0","9.0","18.9","2.8","  160","  170","4.0","4.5",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2014-03-25","4.4",,"4.1","0.0","0.0","12.2","13.9","6.7","  200","  190","13.4","19.2","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2014-03-26","2.4",,"3.6","0.0","0.0","8.5","11.1","5.6","  190","  210","5.4","7.6","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2014-03-27","2.8",,"0.3","0.0","0.0","8.2","12.2","6.7","  320","  330","10.3","13.4","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2014-03-28","3.9",,"22.1","0.0","0.0","8.9","11.7","7.2","  240","  210","8.9","10.7","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2014-03-29","5.1",,"14.0","0.0","0.0","8.7","11.7","7.2","  190","  190","9.4","13.9","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2014-03-30","5.1",,"0.0","0.0","0.0","8.3","11.1","5.0","  190","  180","10.3","12.5",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2014-03-31","3.8",,"0.0","0.0","0.0","7.8","15.6","2.2","  360","  220","7.2","9.4",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2014-04-01","2.8",,"0.0","0.0","0.0","10.1","14.4","6.7","   20","   10","5.8","6.7",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2014-04-02","4.2",,"0.0","0.0","0.0","9.5","14.4","5.6","  210","  200","7.2","10.3",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2014-04-03","3.9",,"2.5","0.0","0.0","9.6","13.3","6.1","  220","  220","8.9","11.6",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2014-04-04","4.7",,"0.0","0.0","0.0","8.9","12.8","6.1","  210","  220","8.9","10.7",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2014-04-05","4.3",,"4.6","0.0","0.0","9.2","11.7","7.8","  210","  230","9.8","13.0","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2014-04-06","2.6",,"0.0","0.0","0.0","10.2","13.9","8.3","  220","  220","7.2","10.7",,,,,,,,,,,
